x y sim_mag det_mag det_magerr snr sim_flux sim_psf_flux sim_zpt det_flux det_fluxerr det_zpt image
4369.987 4357.021 20.255 20.068 0.175 6.2166 660.283 660.283 27.304 784.28 126.16 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4393.988 4477.022 19.889 19.977 0.159 6.8458 925.125 925.125 27.304 852.99 124.6 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4441.993 5175.029 19.876 20.114 0.18 6.0438 935.737 935.737 27.304 751.61 124.36 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4465.995 5536.032 22.897 24.11 7.106 0.1528 57.949 57.949 27.304 18.96 124.06 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4514.988 4573.022 18.732 18.944 0.062 17.6538 2685.568 2685.568 27.304 2209.02 125.13 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4538.993 5296.03 22.971 nan -0.405 -2.6815 54.108 54.108 27.304 -331.68 123.69 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4538.994 5344.03 20.312 20.368 0.228 4.7683 626.546 626.546 27.304 594.75 124.73 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4586.989 4742.024 20.24 20.707 0.31 3.5085 669.526 669.526 27.304 435.48 124.12 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4586.992 5175.028 21.443 nan -1.596 -0.6806 220.969 220.969 27.304 -83.62 122.86 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4586.995 5609.033 19.647 19.927 0.15 7.2536 1156.286 1156.286 27.304 892.77 123.08 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4610.987 4501.022 23.244 21.729 0.804 1.3506 42.092 42.092 27.304 169.85 125.76 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4610.991 5055.027 19.554 19.907 0.149 7.2879 1259.494 1259.494 27.304 909.68 124.82 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4659.992 5103.027 22.281 21.136 0.464 2.3394 102.14 102.14 27.304 293.38 125.41 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4779.995 5657.033 19.952 20.208 0.197 5.5005 872.727 872.727 27.304 689.32 125.32 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4804.99 4910.025 20.487 21.821 0.859 1.2645 533.014 533.014 27.304 156.03 123.39 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4828.992 5247.029 21.665 nan -5.972 -0.1819 180.179 180.179 27.304 -22.64 124.49 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4852.989 4718.023 19.624 19.824 0.138 7.8842 1180.206 1180.206 27.304 981.58 124.5 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4876.989 4862.025 20.662 21.463 0.627 1.7323 453.871 453.871 27.304 217.08 125.31 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4900.988 4718.023 18.339 18.61 0.045 24.2835 3856.819 3856.819 27.304 3003.62 123.69 27.3042 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.180713_2534860_2381.052_fake015_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
