x y sim_mag det_mag det_magerr snr sim_flux sim_psf_flux sim_zpt det_flux det_fluxerr det_zpt image
1266.065 2218.548 19.295 19.55 0.065 16.8202 5349.213 5349.213 28.616 4228.94 251.42 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 19.77 22.35 0.88 1.2343 3455.681 3455.681 28.616 321.03 260.09 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 21.399 nan -0.482 -2.253 770.371 770.371 28.616 -556.98 247.22 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 19.813 21.058 0.27 4.0149 3321.458 3321.458 28.616 1054.88 262.74 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 18.485 18.528 0.024 45.0197 11281.264 11281.264 28.616 10845.69 240.91 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1247.485 2207.668 20.076 20.27 0.128 8.4859 2606.279 2606.279 28.616 2179.19 256.8 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 20.973 20.979 0.239 4.5519 1141.271 1141.271 28.616 1134.61 249.26 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 20.996 21.39 0.345 3.1453 1116.411 1116.411 28.616 777.18 247.09 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 18.907 19.552 0.068 15.8732 7650.731 7650.731 28.616 4224.33 266.13 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 21.553 nan -0.986 -1.1016 668.917 668.917 28.616 -278.46 252.77 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 21.461 nan -7.26 -0.1496 727.494 727.494 28.616 -42.53 284.32 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 20.598 20.56 0.153 7.0818 1611.644 1611.644 28.616 1669.04 235.68 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 20.685 22.05 0.681 1.5955 1487.592 1487.592 28.616 423.1 265.19 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 23.641 nan -0.45 -2.4155 97.742 97.742 28.616 -672.96 278.6 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 21.023 21.249 0.352 3.0876 1089.909 1089.909 28.616 884.82 286.57 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 23.693 21.422 0.399 2.7194 93.112 93.112 28.616 754.33 277.39 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 20.587 20.294 0.118 9.173 1627.775 1627.775 28.616 2133.0 232.53 28.616 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200426_2223266_2199.069_fake025_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
