x y sim_mag det_mag det_magerr snr sim_flux sim_psf_flux sim_zpt det_flux det_fluxerr det_zpt image
4369.987 4357.021 23.114 19.592 0.899 1.2079 5.207 5.207 24.905 133.52 110.54 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4393.988 4477.022 19.888 19.749 1.038 1.0464 101.607 101.607 24.905 115.48 110.36 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4514.987 4429.021 22.287 nan -1.235 -0.8795 11.156 11.156 24.905 -93.95 106.82 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4514.988 4573.022 22.699 nan -2.505 -0.4335 7.634 7.634 24.905 -50.15 115.69 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4586.989 4742.024 23.968 nan -1.233 -0.8811 2.371 2.371 24.905 -94.34 107.07 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4586.992 5175.028 23.146 nan -1.57 -0.6918 5.055 5.055 24.905 -72.9 105.37 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4586.995 5609.033 20.082 20.779 2.597 0.4182 84.966 84.966 24.905 44.71 106.92 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4610.987 4501.022 20.804 18.748 0.433 2.5095 43.729 43.729 24.905 290.38 115.71 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4610.991 5055.027 18.029 18.334 0.259 4.1985 563.166 563.166 24.905 425.31 101.3 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4659.991 5055.027 21.889 nan -1.412 -0.7691 16.097 16.097 24.905 -83.98 109.19 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4659.992 5103.027 21.212 21.561 5.238 0.2073 30.015 30.015 24.905 21.77 105.0 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4779.995 5657.033 23.178 18.956 0.497 2.1871 4.908 4.908 24.905 239.79 109.64 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4804.99 4910.025 18.198 18.453 0.3 3.6223 481.8 481.8 24.905 381.07 105.2 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4828.992 5247.029 23.965 19.398 0.78 1.3916 2.379 2.379 24.905 159.52 114.63 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4852.989 4718.023 19.388 18.638 0.366 2.9662 161.04 161.04 24.905 321.51 108.39 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4876.989 4862.025 18.292 18.517 0.317 3.4309 441.875 441.875 24.905 359.35 104.74 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4900.987 4453.021 18.812 21.321 4.208 0.2581 273.859 273.859 24.905 27.16 105.25 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4900.988 4718.023 20.467 20.614 2.143 0.5069 59.632 59.632 24.905 52.05 102.69 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4924.986 4381.02 22.604 nan -4.498 -0.2414 8.328 8.328 24.905 -26.74 110.75 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4948.988 4670.023 21.755 nan -1.002 -1.0835 18.2 18.2 24.905 -111.54 102.94 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4973.991 5031.026 22.733 nan -1.067 -1.0176 7.398 7.398 24.905 -104.59 102.78 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
4997.998 6042.036 22.531 20.253 1.606 0.6764 8.906 8.906 24.905 72.58 107.3 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
5021.986 4381.02 21.681 nan -0.499 -2.1776 19.497 19.497 24.905 -238.62 109.58 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
5021.995 5657.032 18.886 20.848 2.908 0.3734 255.699 255.699 24.905 41.96 112.36 24.9055 /lustre/hpc/storage/dark/YSE/data/workspace/2023ixf_fake_tmpl/y/2023ixf.PS1.y.230528_2536571_2381.052_fake003_2381.052.y.18581117_3427481_1547.023.diff.forcedgrid.diffimstats
